source_group,split,n_images,n_boxes,crack_boxes,pothole_boxes,background_only
cfd_040_jpg,train,3,7,7,0,0
cfd_041_jpg,train,3,3,3,0,0
cfd_042_jpg,train,2,2,2,0,0
cfd_043_jpg,train,2,2,2,0,0
cfd_044_jpg,train,3,4,4,0,0
cfd_045_jpg,train,2,3,3,0,0
cfd_046_jpg,train,1,3,3,0,0
cfd_047_jpg,train,1,2,2,0,0
cfd_048_jpg,train,2,2,2,0,0
cfd_049_jpg,train,2,2,2,0,0
cfd_050_jpg,train,2,2,2,0,0
cfd_051_jpg,train,2,2,2,0,0
cfd_052_jpg,train,2,2,2,0,0
cfd_053_jpg,train,2,2,2,0,0
cfd_054_jpg,train,3,3,3,0,0
cfd_055_jpg,train,1,1,1,0,0
cfd_056_jpg,train,2,2,2,0,0
cfd_057_jpg,train,1,2,2,0,0
cfd_058_jpg,test,1,2,2,0,0
cfd_059_jpg,train,3,3,3,0,0
cfd_060_jpg,train,2,6,6,0,0
cfd_061_jpg,train,3,12,12,0,0
cfd_062_jpg,train,3,3,3,0,0
cfd_063_jpg,train,2,5,5,0,0
cfd_064_jpg,train,3,3,3,0,0
cfd_065_jpg,train,3,6,6,0,0
cfd_066_jpg,train,3,5,5,0,0
cfd_067_jpg,train,2,2,2,0,0
cfd_068_jpg,train,2,7,7,0,0
cfd_069_jpg,train,3,3,3,0,0
cfd_070_jpg,train,2,2,2,0,0
cfd_071_jpg,train,3,5,5,0,0
cfd_072_jpg,train,2,4,4,0,0
cfd_073_jpg,train,2,3,3,0,0
cfd_074_jpg,test,1,4,4,0,0
cfd_075_jpg,train,2,12,12,0,0
cfd_076_jpg,train,2,6,6,0,0
cfd_077_jpg,test,1,3,3,0,0
cfd_078_jpg,val,1,2,2,0,0
cfd_079_jpg,train,1,3,3,0,0
cfd_081_jpg,train,2,10,10,0,0
cfd_082_jpg,train,2,2,2,0,0
cfd_083_jpg,train,1,1,1,0,0
cfd_084_jpg,train,2,4,4,0,0
cfd_085_jpg,val,1,1,1,0,0
cfd_086_jpg,train,2,3,3,0,0
cfd_087_jpg,train,2,2,2,0,0
cfd_088_jpg,val,1,2,2,0,0
cfd_089_jpg,test,1,2,2,0,0
cfd_090_jpg,test,1,2,2,0,0
cfd_091_jpg,train,2,6,6,0,0
cfd_092_jpg,train,2,5,5,0,0
cfd_093_jpg,test,1,7,7,0,0
cfd_094_jpg,train,2,2,2,0,0
cfd_095_jpg,train,2,2,2,0,0
cfd_096_jpg,train,2,4,4,0,0
cfd_097_jpg,train,2,8,8,0,0
cfd_098_jpg,train,2,2,2,0,0
cfd_099_jpg,train,2,3,3,0,0
cfd_100_jpg,train,2,2,2,0,0
cfd_101_jpg,train,2,16,16,0,0
cfd_102_jpg,train,2,8,8,0,0
cfd_103_jpg,train,2,2,2,0,0
cfd_104_jpg,train,2,2,2,0,0
cfd_105_jpg,train,2,2,2,0,0
cfd_106_jpg,train,2,2,2,0,0
cfd_107_jpg,train,2,4,4,0,0
cfd_108_jpg,train,2,2,2,0,0
cfd_109_jpg,train,2,2,2,0,0
cfd_110_jpg,train,2,3,3,0,0
cfd_111_jpg,train,2,2,2,0,0
cfd_112_jpg,train,2,2,2,0,0
cfd_113_jpg,train,2,4,4,0,0
cfd_114_jpg,train,2,2,2,0,0
cfd_115_jpg,train,2,4,4,0,0
cfd_116_jpg,train,2,2,2,0,0
cfd_117_jpg,train,2,3,3,0,0
cfd_118_jpg,train,2,2,2,0,0
crack500_20160222_080850_1281_361_jpg,train,2,3,3,0,0
crack500_20160222_080850_1281_721_jpg,train,2,2,2,0,0
crack500_20160222_080850_1921_1_jpg,train,1,1,1,0,0
crack500_20160222_080850_1921_361_jpg,train,2,2,2,0,0
crack500_20160222_080850_1_361_jpg,train,2,2,2,0,0
crack500_20160222_080850_641_361_jpg,train,2,4,4,0,0
crack500_20160222_080850_641_721_jpg,train,2,2,2,0,0
crack500_20160222_080933_361_1281_jpg,train,2,2,2,0,0
crack500_20160222_080933_361_1921_jpg,train,2,2,2,0,0
crack500_20160222_080933_361_1_jpg,train,2,2,2,0,0
crack500_20160222_080933_361_641_jpg,train,2,3,3,0,0
crack500_20160222_080933_721_1921_jpg,train,2,3,3,0,0
crack500_20160222_080933_721_1_jpg,train,2,2,2,0,0
crack500_20160222_080933_721_641_jpg,train,2,2,2,0,0
crack500_20160222_081011_1281_721_jpg,train,2,2,2,0,0
crack500_20160222_081011_1921_721_jpg,train,2,2,2,0,0
crack500_20160222_081011_1_361_jpg,train,2,2,2,0,0
crack500_20160222_081011_1_721_jpg,train,2,4,4,0,0
crack500_20160222_081011_641_361_jpg,train,2,2,2,0,0
crack500_20160222_081011_641_721_jpg,test,1,2,2,0,0
crack500_20160222_081031_1281_361_jpg,train,2,2,2,0,0
crack500_20160222_081031_1921_361_jpg,train,2,2,2,0,0
crack500_20160222_081031_1921_721_jpg,train,1,1,1,0,0
crack500_20160222_081031_1_721_jpg,train,2,4,4,0,0
crack500_20160222_081031_641_361_jpg,train,2,2,2,0,0
crack500_20160222_081031_641_721_jpg,train,2,2,2,0,0
crack500_20160222_081102_1281_361_jpg,train,2,6,6,0,0
crack500_20160222_081102_1281_721_jpg,train,2,2,2,0,0
crack500_20160222_081102_1921_1081_jpg,train,2,4,4,0,0
crack500_20160222_081102_1921_1_jpg,train,2,5,5,0,0
crack500_20160222_081102_1921_361_jpg,train,2,5,5,0,0
crack500_20160222_081102_1921_721_jpg,train,2,2,2,0,0
crack500_20160222_081102_1_721_jpg,train,2,2,2,0,0
crack500_20160222_081102_641_361_jpg,train,2,2,2,0,0
crack500_20160222_081102_641_721_jpg,train,2,6,6,0,0
crack500_20160222_081111_1281_361_jpg,train,2,2,2,0,0
crack500_20160222_081111_1281_721_jpg,train,2,2,2,0,0
crack500_20160222_081111_1921_721_jpg,train,2,2,2,0,0
crack500_20160222_081111_1_1_jpg,train,2,2,2,0,0
crack500_20160222_081111_1_361_jpg,train,2,4,4,0,0
crack500_20160222_081111_641_361_jpg,train,2,2,2,0,0
crack500_20160222_081113_1281_361_jpg,train,2,2,2,0,0
crack500_20160222_081113_1281_721_jpg,train,2,2,2,0,0
crack500_20160222_081113_1921_721_jpg,train,2,2,2,0,0
crack500_20160222_081113_1_1_jpg,train,2,6,6,0,0
crack500_20160222_081113_1_361_jpg,train,2,6,6,0,0
crack500_20160222_081113_1_721_jpg,train,2,10,10,0,0
crack500_20160222_081113_641_361_jpg,train,2,6,6,0,0
crack500_20160222_081113_641_721_jpg,train,2,2,2,0,0
crack500_20160222_081839_1281_1081_jpg,train,2,2,2,0,0
crack500_20160222_081839_1281_1_jpg,train,2,2,2,0,0
crack500_20160222_081839_1281_361_jpg,train,2,4,4,0,0
crack500_20160222_081839_1281_721_jpg,train,2,4,4,0,0
crack500_20160222_081839_1921_361_jpg,train,2,2,2,0,0
crack500_20160222_081839_1_721_jpg,train,1,1,1,0,0
crack500_20160222_081839_641_721_jpg,train,1,2,2,0,0
crack500_20160222_081908_1281_1081_jpg,train,2,2,2,0,0
crack500_20160222_081908_1281_1_jpg,train,2,3,3,0,0
crack500_20160222_081908_1281_361_jpg,train,2,2,2,0,0
crack500_20160222_081908_1281_721_jpg,train,2,4,4,0,0
crack500_20160222_081908_1_1081_jpg,train,1,3,3,0,0
crack500_20160222_081908_1_1_jpg,test,1,1,1,0,0
crack500_20160222_081908_1_361_jpg,train,2,2,2,0,0
crack500_20160222_081908_1_721_jpg,train,2,4,4,0,0
crack500_20160222_081908_641_361_jpg,train,1,1,1,0,0
crack500_20160222_081908_641_721_jpg,train,1,4,4,0,0
crack500_20160222_082414_1281_1081_jpg,train,2,2,2,0,0
crack500_20160222_082414_1281_361_jpg,train,2,2,2,0,0
crack500_20160222_082414_1281_721_jpg,train,1,1,1,0,0
crack500_20160222_082414_1_361_jpg,train,2,4,4,0,0
crack500_20160222_082414_641_361_jpg,train,2,3,3,0,0
crack500_20160222_114759_1281_1081_jpg,train,2,6,6,0,0
crack500_20160222_114759_1281_1_jpg,train,2,6,6,0,0
crack500_20160222_114759_1281_361_jpg,test,1,3,3,0,0
crack500_20160222_114759_1281_721_jpg,train,1,4,4,0,0
crack500_20160222_114759_1921_1081_jpg,train,2,11,11,0,0
crack500_20160222_114759_1921_1_jpg,test,1,3,3,0,0
crack500_20160222_114759_1921_361_jpg,train,2,4,4,0,0
crack500_20160222_114759_1921_721_jpg,train,1,4,4,0,0
crack500_20160222_114759_1_1081_jpg,train,1,1,1,0,0
crack500_20160222_114759_1_361_jpg,test,1,1,1,0,0
crack500_20160222_114759_1_721_jpg,train,2,4,4,0,0
crack500_20160222_114759_641_1081_jpg,train,2,12,12,0,0
crack500_20160222_114759_641_1_jpg,train,2,2,2,0,0
crack500_20160222_114759_641_361_jpg,train,2,8,8,0,0
crack500_20160222_114759_641_721_jpg,train,2,8,8,0,0
crack500_20160222_114806_1281_1081_jpg,train,2,4,4,0,0
crack500_20160222_114806_1281_1_jpg,train,2,3,3,0,0
crack500_20160222_114806_1281_361_jpg,train,2,7,7,0,0
crack500_20160222_114806_1281_721_jpg,test,1,2,2,0,0
crack500_20160222_115219_1281_361_jpg,train,2,4,4,0,0
crack500_20160222_115219_1281_721_jpg,train,2,6,6,0,0
crack500_20160222_115219_1921_1081_jpg,train,2,2,2,0,0
crack500_20160222_115219_641_1_jpg,train,2,3,3,0,0
crack500_20160222_115219_641_361_jpg,train,2,3,3,0,0
crack500_20160222_115224_1281_1081_jpg,train,2,4,4,0,0
crack500_20160222_115224_1281_1_jpg,train,2,13,13,0,0
crack500_20160222_115224_1281_361_jpg,train,2,8,8,0,0
crack500_20160222_115224_1281_721_jpg,train,2,2,2,0,0
crack500_20160222_115224_1921_1081_jpg,train,2,2,2,0,0
crack500_20160222_115224_641_1081_jpg,train,2,2,2,0,0
crack500_20160222_115224_641_1_jpg,train,2,6,6,0,0
crack500_20160222_115224_641_361_jpg,train,1,1,1,0,0
crack500_20160222_115224_641_721_jpg,train,2,4,4,0,0
crack500_20160222_115233_1281_361_jpg,val,1,1,1,0,0
crack500_20160222_115233_1281_721_jpg,train,1,1,1,0,0
crack500_20160222_115233_1921_721_jpg,train,2,2,2,0,0
crack500_20160222_115233_1_361_jpg,train,2,6,6,0,0
crack500_20160222_115233_1_721_jpg,train,2,3,3,0,0
crack500_20160222_115233_641_361_jpg,train,2,5,5,0,0
crack500_20160222_115305_1921_1081_jpg,test,1,2,2,0,0
crack500_20160222_115305_641_1081_jpg,val,1,2,2,0,0
crack500_20160222_115305_641_361_jpg,train,1,1,1,0,0
crack500_20160222_115324_1281_1_jpg,train,1,2,2,0,0
crack500_20160222_115324_1281_361_jpg,test,1,1,1,0,0
crack500_20160222_115324_1_1_jpg,test,1,3,3,0,0
crack500_20160222_115324_641_361_jpg,train,2,2,2,0,0
crack500_20160222_115324_641_721_jpg,train,1,2,2,0,0
crack500_20160222_115519_641_1081_jpg,test,1,1,1,0,0
crack500_20160222_115519_641_1_jpg,val,1,1,1,0,0
crack500_20160222_115519_641_361_jpg,test,1,1,1,0,0
crack500_20160222_115620_1281_1_jpg,test,1,1,1,0,0
crack500_20160222_115620_641_1081_jpg,test,1,2,2,0,0
crack500_20160222_115620_641_721_jpg,train,1,3,3,0,0
crack500_20160222_115714_1281_1081_jpg,train,1,1,1,0,0
crack500_20160222_115714_1281_721_jpg,test,1,2,2,0,0
crack500_20160222_115714_641_1_jpg,test,1,2,2,0,0
crack500_20160222_115714_641_361_jpg,train,1,1,1,0,0
crack500_20160222_115738_1281_1081_jpg,val,1,2,2,0,0
crack500_20160222_115738_1281_1_jpg,train,1,1,1,0,0
crack500_20160222_115738_1281_361_jpg,train,1,1,1,0,0
crack500_20160222_115738_1281_721_jpg,test,1,1,1,0,0
crack500_20160222_115738_641_1081_jpg,train,1,3,3,0,0
crack500_20160222_115805_641_1081_jpg,test,1,2,2,0,0
crack500_20160222_115805_641_1_jpg,train,1,1,1,0,0
crack500_20160222_115805_641_361_jpg,train,1,1,1,0,0
crack500_20160222_115805_641_721_jpg,train,1,1,1,0,0
crack500_20160222_115828_641_1081_jpg,val,1,1,1,0,0
crack500_20160222_115828_641_361_jpg,train,1,1,1,0,0
crack500_20160222_115828_641_721_jpg,train,1,1,1,0,0
crack500_20160222_115833_1281_1081_jpg,test,1,2,2,0,0
crack500_20160222_115833_1281_361_jpg,train,1,1,1,0,0
crack500_20160222_115833_1281_721_jpg,test,1,1,1,0,0
crack500_20160222_115833_641_1_jpg,val,1,3,3,0,0
crack500_20160222_115837_1281_1081_jpg,train,1,2,2,0,0
crack500_20160222_115837_1281_1_jpg,val,1,1,1,0,0
crack500_20160222_115837_1281_361_jpg,train,1,1,1,0,0
crack500_20160222_115837_1281_721_jpg,val,1,1,1,0,0
crack500_20160222_115843_1281_1_jpg,train,1,1,1,0,0
crack500_20160222_115843_1281_721_jpg,train,1,1,1,0,0
crack500_20160222_115843_641_1081_jpg,val,1,1,1,0,0
crack500_20160222_115847_1281_1_jpg,test,1,1,1,0,0
crack500_20160222_115847_641_1081_jpg,test,1,1,1,0,0
crack500_20160222_115847_641_721_jpg,val,1,2,2,0,0
crack500_20160222_115858_641_1081_jpg,test,1,1,1,0,0
crack500_20160222_115858_641_1_jpg,val,1,3,3,0,0
crack500_20160222_115858_641_361_jpg,val,1,4,4,0,0
crack500_20160222_115858_641_721_jpg,test,1,2,2,0,0
crack500_20160222_163930_1281_361_jpg,train,1,1,1,0,0
crack500_20160222_163930_1281_721_jpg,val,1,2,2,0,0
crack500_20160222_163930_1921_1081_jpg,train,1,1,1,0,0
crack500_20160222_163930_1921_721_jpg,train,1,1,1,0,0
crack500_20160222_163930_1_1081_jpg,test,1,3,3,0,0
crack500_20160222_163930_1_1_jpg,val,1,3,3,0,0
crack500_20160222_163930_1_361_jpg,test,1,4,4,0,0
crack500_20160222_163930_1_721_jpg,train,1,3,3,0,0
crack500_20160222_163930_641_1_jpg,train,2,5,5,0,0
crack500_20160222_163930_641_361_jpg,val,1,2,2,0,0
crack500_20160222_163930_641_721_jpg,val,1,1,1,0,0
crack500_20160222_163940_1281_721_jpg,train,1,1,1,0,0
crack500_20160222_163940_1_1_jpg,train,1,3,3,0,0
crack500_20160222_163940_1_721_jpg,train,1,10,10,0,0
crack500_20160222_163940_641_1081_jpg,train,2,8,8,0,0
crack500_20160222_163940_641_1_jpg,train,2,12,12,0,0
crack500_20160222_163940_641_361_jpg,test,1,4,4,0,0
crack500_20160222_163940_641_721_jpg,test,1,3,3,0,0
crack500_20160222_164000_1281_1081_jpg,train,1,1,1,0,0
crack500_20160222_164000_1281_1_jpg,val,1,1,1,0,0
crack500_20160222_164000_1281_361_jpg,val,1,2,2,0,0
crack500_20160222_164000_1281_721_jpg,train,1,3,3,0,0
crack500_20160222_164000_1921_1_jpg,val,1,1,1,0,0
crack500_20160222_164000_1921_361_jpg,train,1,1,1,0,0
crack500_20160222_164000_1_1_jpg,train,1,1,1,0,0
crack500_20160222_164000_1_721_jpg,train,1,1,1,0,0
crack500_20160222_164000_641_1081_jpg,train,1,1,1,0,0
crack500_20160222_164000_641_1_jpg,train,1,1,1,0,0
crack500_20160222_164000_641_721_jpg,val,1,4,4,0,0
crack500_20160222_164021_1281_1_jpg,val,1,2,2,0,0
crack500_20160222_164021_1281_361_jpg,train,1,1,1,0,0
crack500_20160222_164021_641_1081_jpg,val,1,2,2,0,0
crack500_20160222_164021_641_361_jpg,train,1,1,1,0,0
crack500_20160222_164021_641_721_jpg,train,1,1,1,0,0
crack500_20160222_164141_1281_721_jpg,val,1,1,1,0,0
crack500_20160222_164141_1921_1081_jpg,train,1,1,1,0,0
crack500_20160222_164141_1921_1_jpg,val,1,1,1,0,0
crack500_20160222_164141_1921_361_jpg,val,1,2,2,0,0
crack500_20160222_164141_1_1_jpg,train,1,3,3,0,0
crack500_20160222_164141_641_1081_jpg,train,1,1,1,0,0
crack500_20160222_164141_641_361_jpg,train,1,3,3,0,0
crack500_20160222_164141_641_721_jpg,train,1,3,3,0,0
crack500_20160222_164822_1281_361_jpg,test,1,1,1,0,0
crack500_20160222_164822_1281_721_jpg,train,1,1,1,0,0
crack500_20160222_164822_641_1081_jpg,test,1,1,1,0,0
crack500_20160222_164822_641_721_jpg,test,1,1,1,0,0
crack500_20160222_164825_1281_1_jpg,test,1,1,1,0,0
crack500_20160222_164825_1281_361_jpg,val,1,1,1,0,0
crack500_20160222_164825_1281_721_jpg,test,1,1,1,0,0
crack500_20160222_164825_641_1081_jpg,test,1,1,1,0,0
crack500_20160222_164825_641_721_jpg,train,2,2,2,0,0
crack500_20160222_164851_1281_1081_jpg,test,1,1,1,0,0
crack500_20160222_164851_641_1_jpg,val,1,2,2,0,0
crack500_20160222_164851_641_361_jpg,train,1,3,3,0,0
crack500_20160222_164851_641_721_jpg,train,1,2,2,0,0
crack500_20160222_164920_641_1_jpg,val,1,1,1,0,0
crack500_20160222_164920_641_361_jpg,test,1,3,3,0,0
crack500_20160222_164920_641_721_jpg,train,1,1,1,0,0
crack500_20160222_164936_641_1081_jpg,train,1,1,1,0,0
crack500_20160222_164936_641_1_jpg,train,1,2,2,0,0
crack500_20160222_164936_641_721_jpg,val,1,1,1,0,0
crack500_20160222_165012_1281_1_jpg,test,1,1,1,0,0
crack500_20160222_165012_641_1_jpg,test,1,1,1,0,0
crack500_20160222_165012_641_361_jpg,train,1,2,2,0,0
crack500_20160222_165012_641_721_jpg,test,1,1,1,0,0
crack500_20160222_165031_641_1081_jpg,train,1,1,1,0,0
crack500_20160222_165031_641_1_jpg,train,1,1,1,0,0
crack500_20160222_165031_641_361_jpg,train,2,3,3,0,0
crack500_20160222_165031_641_721_jpg,test,1,1,1,0,0
crack500_20160222_165037_1281_721_jpg,train,2,2,2,0,0
crack500_20160222_165037_1921_721_jpg,test,1,1,1,0,0
crack500_20160222_165037_1_721_jpg,train,1,2,2,0,0
crack500_20160222_165037_641_361_jpg,train,2,2,2,0,0
crack500_20160222_165037_641_721_jpg,train,1,1,1,0,0
crack500_20160222_165218_1281_721_jpg,train,1,2,2,0,0
crack500_20160222_165218_1921_1081_jpg,train,1,1,1,0,0
crack500_20160222_165218_1921_721_jpg,test,1,3,3,0,0
crack500_20160222_165218_1_361_jpg,train,1,1,1,0,0
crack500_20160222_165218_641_361_jpg,val,1,1,1,0,0
crack500_20160222_165218_641_721_jpg,train,1,1,1,0,0
crack500_20160222_165225_1281_361_jpg,train,1,1,1,0,0
crack500_20160222_165225_1921_721_jpg,train,1,2,2,0,0
crack500_20160222_165225_1_361_jpg,test,1,1,1,0,0
crack500_20160222_165225_641_361_jpg,val,1,1,1,0,0
crack500_20160222_165256_1281_361_jpg,train,1,2,2,0,0
crack500_20160222_165256_1921_1081_jpg,val,1,2,2,0,0
crack500_20160222_165256_641_721_jpg,test,1,2,2,0,0
crack500_20160222_165402_1281_1_jpg,test,1,1,1,0,0
crack500_20160222_165402_1281_361_jpg,train,1,1,1,0,0
crack500_20160222_165402_641_1081_jpg,test,1,1,1,0,0
crack500_20160222_165402_641_721_jpg,val,1,1,1,0,0
crack500_20160222_165625_1281_361_jpg,val,1,2,2,0,0
crack500_20160222_165625_1921_361_jpg,train,1,2,2,0,0
crack500_20160222_165625_1921_721_jpg,test,1,1,1,0,0
crack500_20160222_165625_1_721_jpg,test,1,1,1,0,0
crack500_20160222_165625_641_361_jpg,test,1,1,1,0,0
crack500_20160222_165625_641_721_jpg,test,1,1,1,0,0
crack500_20160222_165715_1281_361_jpg,test,1,2,2,0,0
crack500_20160222_165715_1921_361_jpg,train,1,2,2,0,0
crack500_20160222_165715_1_721_jpg,train,1,1,1,0,0
crack500_20160222_165715_641_721_jpg,test,1,1,1,0,0
crack500_20160222_165909_1281_361_jpg,test,1,1,1,0,0
crack500_20160222_165909_1281_721_jpg,test,1,1,1,0,0
crack500_20160222_165909_1921_361_jpg,test,1,2,2,0,0
crack500_20160222_165909_1_1_jpg,train,1,1,1,0,0
crack500_20160222_165909_1_361_jpg,train,1,1,1,0,0
crack500_20160222_165909_641_721_jpg,train,1,2,2,0,0
crack500_20160222_165919_1281_1_jpg,test,1,1,1,0,0
crack500_20160222_165919_1281_361_jpg,train,1,2,2,0,0
crack500_20160222_165919_1281_721_jpg,test,1,1,1,0,0
crack500_20160222_165919_1921_721_jpg,train,1,2,2,0,0
crack500_20160222_165919_1_361_jpg,test,1,1,1,0,0
crack500_20160222_165919_641_361_jpg,train,1,1,1,0,0
crack500_20160222_165919_641_721_jpg,test,1,3,3,0,0
crack500_20160222_165926_1281_361_jpg,test,1,2,2,0,0
crack500_20160222_165926_1281_721_jpg,train,2,2,2,0,0
crack500_20160222_165926_1921_721_jpg,val,1,1,1,0,0
crack500_20160222_165926_1_1081_jpg,train,1,1,1,0,0
crack500_20160222_165926_1_721_jpg,train,1,3,3,0,0
crack500_20160222_165926_641_1_jpg,test,1,1,1,0,0
crack500_20160222_165926_641_361_jpg,test,1,2,2,0,0
crack500_20160222_165926_641_721_jpg,test,1,2,2,0,0
crack500_20160222_165937_1281_361_jpg,train,2,2,2,0,0
crack500_20160222_165937_1281_721_jpg,train,1,1,1,0,0
crack500_20160222_165937_1921_721_jpg,train,2,2,2,0,0
crack500_20160222_165937_1_1081_jpg,train,1,2,2,0,0
crack500_20160222_165937_1_361_jpg,train,2,3,3,0,0
crack500_20160222_165937_1_721_jpg,train,2,2,2,0,0
crack500_20160222_165937_641_361_jpg,val,1,1,1,0,0
crack500_20160222_165937_641_721_jpg,train,2,2,2,0,0
crack500_20160222_165947_1281_721_jpg,train,1,1,1,0,0
crack500_20160222_165947_1921_721_jpg,train,2,2,2,0,0
crack500_20160222_165947_1_721_jpg,train,2,2,2,0,0
crack500_20160222_165947_641_1_jpg,train,2,2,2,0,0
crack500_20160222_165947_641_361_jpg,train,2,2,2,0,0
crack500_20160222_165947_641_721_jpg,train,2,2,2,0,0
crack500_20160222_165951_1281_1081_jpg,test,1,1,1,0,0
crack500_20160222_165951_1281_1_jpg,train,1,3,3,0,0
crack500_20160222_165951_1281_361_jpg,train,2,4,4,0,0
crack500_20160222_165951_1281_721_jpg,train,1,1,1,0,0
crack500_20160222_165951_1921_1081_jpg,train,2,2,2,0,0
crack500_20160222_165951_1921_1_jpg,train,2,6,6,0,0
crack500_20160222_165951_1921_361_jpg,train,2,2,2,0,0
crack500_20160222_165951_1921_721_jpg,train,2,3,3,0,0
crack500_20160222_165951_1_1_jpg,train,2,2,2,0,0
crack500_20160222_165951_641_1081_jpg,train,2,2,2,0,0
crack500_20160222_165951_641_1_jpg,train,2,3,3,0,0
crack500_20160222_165951_641_361_jpg,train,2,2,2,0,0
crack500_20160225_114503_1281_1_jpg,train,2,4,4,0,0
crack500_20160225_114503_1281_361_jpg,train,1,1,1,0,0
crack500_20160225_114503_1281_721_jpg,train,2,6,6,0,0
crack500_20160225_114503_1921_1_jpg,train,2,4,4,0,0
crack500_20160225_114503_1921_361_jpg,train,1,1,1,0,0
crack500_20160225_114503_1_1081_jpg,train,1,1,1,0,0
crack500_20160225_114503_1_361_jpg,train,1,1,1,0,0
crack500_20160225_114503_1_721_jpg,train,2,2,2,0,0
crack500_20160225_114503_641_1081_jpg,train,2,5,5,0,0
crack500_20160225_114503_641_1_jpg,train,1,1,1,0,0
crack500_20160225_114503_641_361_jpg,train,1,1,1,0,0
crack500_20160225_114503_641_721_jpg,train,2,4,4,0,0
crack500_20160225_114514_1081_1281_jpg,train,2,2,2,0,0
crack500_20160225_114514_1081_1921_jpg,train,2,3,3,0,0
crack500_20160225_114514_1081_1_jpg,train,2,2,2,0,0
crack500_20160225_114514_1081_641_jpg,train,2,4,4,0,0
crack500_20160225_114514_1_1281_jpg,train,2,2,2,0,0
crack500_20160225_114514_1_641_jpg,train,2,6,6,0,0
crack500_20160225_114514_361_1281_jpg,train,2,3,3,0,0
crack500_20160225_114514_361_1_jpg,train,2,2,2,0,0
crack500_20160225_114514_361_641_jpg,train,2,6,6,0,0
crack500_20160225_114514_721_1281_jpg,train,2,4,4,0,0
crack500_20160225_114514_721_1_jpg,train,1,2,2,0,0
crack500_20160225_114514_721_641_jpg,train,2,8,8,0,0
crack500_20160225_114531_1281_1081_jpg,train,2,4,4,0,0
crack500_20160225_114531_1281_1_jpg,train,2,2,2,0,0
crack500_20160225_114531_1281_361_jpg,val,1,2,2,0,0
crack500_20160225_114531_1281_721_jpg,train,2,6,6,0,0
crack500_20160225_114531_1921_1081_jpg,train,1,1,1,0,0
crack500_20160225_114531_1921_721_jpg,test,1,1,1,0,0
crack500_20160225_114531_641_1081_jpg,test,1,2,2,0,0
crack500_20160225_114531_641_1_jpg,train,2,2,2,0,0
crack500_20160225_114531_641_361_jpg,train,2,3,3,0,0
crack500_20160225_114531_641_721_jpg,train,2,2,2,0,0
crack500_20160225_114535_1281_1081_jpg,train,2,2,2,0,0
crack500_20160225_114535_1281_1_jpg,test,1,2,2,0,0
crack500_20160225_114535_1281_361_jpg,train,2,4,4,0,0
crack500_20160225_114535_1281_721_jpg,train,1,2,2,0,0
crack500_20160225_114535_1921_1081_jpg,train,2,2,2,0,0
crack500_20160225_114535_1921_721_jpg,train,2,2,2,0,0
crack500_20160225_114535_1_1_jpg,train,2,2,2,0,0
crack500_20160225_114535_641_1_jpg,train,1,2,2,0,0
crack500_20160225_114535_641_361_jpg,train,2,6,6,0,0
crack500_20160225_114535_641_721_jpg,train,2,2,2,0,0
crack500_20160302_155848_1281_361_jpg,train,2,2,2,0,0
crack500_20160302_155848_1281_721_jpg,train,2,2,2,0,0
crack500_20160302_155848_1921_1_jpg,train,2,3,3,0,0
crack500_20160302_155848_1921_361_jpg,train,2,2,2,0,0
crack500_20160302_155848_1_721_jpg,train,2,2,2,0,0
crack500_20160302_155848_641_721_jpg,train,2,2,2,0,0
crack500_20160302_155857_1281_1_jpg,train,2,2,2,0,0
crack500_20160302_155857_1281_361_jpg,train,1,1,1,0,0
crack500_20160302_155857_1281_721_jpg,train,2,2,2,0,0
crack500_20160302_155857_1_721_jpg,train,2,2,2,0,0
crack500_20160302_155857_641_721_jpg,train,2,2,2,0,0
crack500_20160302_155914_1081_641_jpg,train,2,2,2,0,0
crack500_20160302_155914_361_1281_jpg,train,1,1,1,0,0
crack500_20160302_155914_361_1921_jpg,val,1,1,1,0,0
crack500_20160302_155914_361_641_jpg,test,1,2,2,0,0
crack500_20160302_155914_721_641_jpg,test,1,2,2,0,0
crack500_20160302_155919_1281_361_jpg,test,1,1,1,0,0
crack500_20160302_155919_1281_721_jpg,train,2,2,2,0,0
crack500_20160302_155919_1921_361_jpg,train,2,2,2,0,0
crack500_20160302_155919_641_1081_jpg,train,1,1,1,0,0
crack500_20160302_155919_641_1_jpg,test,1,2,2,0,0
crack500_20160302_155919_641_721_jpg,train,2,2,2,0,0
crack500_20160302_155925_1281_1_jpg,train,1,2,2,0,0
crack500_20160302_155925_1281_361_jpg,val,1,3,3,0,0
crack500_20160302_155925_1921_361_jpg,train,2,5,5,0,0
crack500_20160302_155925_641_361_jpg,train,2,2,2,0,0
crack500_20160302_155925_641_721_jpg,train,2,2,2,0,0
crack500_20160302_160033_1281_721_jpg,train,2,2,2,0,0
crack500_20160302_160033_1921_361_jpg,train,2,2,2,0,0
crack500_20160302_160033_1921_721_jpg,test,1,1,1,0,0
crack500_20160302_160033_1_361_jpg,train,1,1,1,0,0
crack500_20160302_160033_641_361_jpg,train,2,2,2,0,0
crack500_20160302_160033_641_721_jpg,train,2,2,2,0,0
crack500_20160303_091825_1281_361_jpg,train,2,2,2,0,0
crack500_20160303_091825_1921_361_jpg,train,2,3,3,0,0
crack500_20160303_091825_1921_721_jpg,train,2,3,3,0,0
crack500_20160303_091825_1_1_jpg,train,2,2,2,0,0
